service_date,route_id,direction_id,half_trip_id,stop_id,time_point_id,time_point_order,point_type,standard_type,scheduled,actual,scheduled_headway,headway
2022-05-14,SL1,Outbound,55593048,12006,twtnn,6,Midpoint,Headway,1900-01-01T14:12:00Z,1900-01-01T14:35:19Z,660,569
2022-05-14,SL1,Outbound,55593136,74624,conrd,4,Midpoint,Headway,1900-01-01T14:26:00Z,1900-01-01T14:23:26Z,540,340
2022-05-14,SL1,Outbound,55593136,17091,terma,7,Endpoint,Headway,1900-01-01T14:33:00Z,1900-01-01T14:52:08Z,540,17
2022-05-14,SL1,Outbound,55593195,74612,crtst,2,Midpoint,Headway,1900-01-01T14:42:00Z,1900-01-01T14:45:46Z,600,491
2022-05-14,SL1,Outbound,55593195,12005,twtns,5,Midpoint,Headway,1900-01-01T14:49:00Z,1900-01-01T14:54:43Z,600,545
2022-05-14,SL1,Outbound,55593195,17091,terma,7,Endpoint,Headway,1900-01-01T14:54:00Z,1900-01-01T15:00:46Z,600,518
2022-05-14,SL1,Outbound,55593138,74611,soust,1,Startpoint,Headway,1900-01-01T15:10:00Z,1900-01-01T15:13:32Z,600,730
2022-05-14,SL1,Outbound,55593138,74624,conrd,4,Midpoint,Headway,1900-01-01T15:17:00Z,1900-01-01T15:21:00Z,600,799
2022-05-14,SL1,Outbound,55593138,12006,twtnn,6,Midpoint,Headway,1900-01-01T15:22:00Z,1900-01-01T15:29:50Z,600,783
2022-05-14,SL1,Outbound,55593197,12005,twtns,5,Midpoint,Headway,1900-01-01T15:39:00Z,1900-01-01T15:49:32Z,720,183
2022-05-14,SL1,Outbound,55593052,74613,wtcst,3,Midpoint,Headway,1900-01-01T15:44:00Z,1900-01-01T15:45:01Z,600,28
2022-05-14,SL1,Outbound,55593052,12006,twtnn,6,Midpoint,Headway,1900-01-01T15:52:00Z,1900-01-01T15:56:41Z,600,137
2022-05-14,SL1,Outbound,55593140,74611,soust,1,Startpoint,Headway,1900-01-01T16:00:00Z,1900-01-01T16:05:28Z,660,511
2022-05-14,SL1,Outbound,55593140,74624,conrd,4,Midpoint,Headway,1900-01-01T16:07:00Z,1900-01-01T16:16:14Z,660,797
2022-05-14,SL1,Outbound,55593140,17091,terma,7,Endpoint,Headway,1900-01-01T16:14:00Z,1900-01-01T16:25:12Z,660,702
2022-05-14,SL1,Outbound,55593199,12005,twtns,5,Midpoint,Headway,1900-01-01T16:33:00Z,1900-01-01T16:47:09Z,720,1496
2022-05-14,SL1,Outbound,55593230,74613,wtcst,3,Midpoint,Headway,1900-01-01T16:40:00Z,1900-01-01T16:47:56Z,720,404
2022-05-14,SL1,Outbound,55593142,74612,crtst,2,Midpoint,Headway,1900-01-01T16:49:00Z,1900-01-01T17:00:12Z,660,843
2022-05-14,SL1,Outbound,55593201,74612,crtst,2,Midpoint,Headway,1900-01-01T17:14:00Z,1900-01-01T17:27:54Z,720,1368
2022-05-14,SL1,Outbound,55593232,74611,soust,1,Startpoint,Headway,1900-01-01T17:24:00Z,1900-01-01T17:31:57Z,720,397
2022-05-14,SL1,Outbound,55593232,12005,twtns,5,Midpoint,Headway,1900-01-01T17:33:00Z,1900-01-01T17:43:01Z,720,445
2022-05-14,SL1,Outbound,55593144,74613,wtcst,3,Midpoint,Headway,1900-01-01T17:40:00Z,1900-01-01T17:50:47Z,720,871
2022-05-14,SL1,Outbound,55593144,17091,terma,7,Endpoint,Headway,1900-01-01T17:49:00Z,1900-01-01T18:03:34Z,720,1010
2022-05-14,SL1,Outbound,55593171,12006,twtnn,6,Midpoint,Headway,1900-01-01T18:00:00Z,1900-01-01T18:02:43Z,720,11
2022-05-14,SL1,Outbound,55593203,74624,conrd,4,Midpoint,Headway,1900-01-01T18:07:00Z,1900-01-01T18:20:19Z,720,1444
2022-05-14,SL1,Outbound,55593234,74612,crtst,2,Midpoint,Headway,1900-01-01T18:14:00Z,1900-01-01T18:18:09Z,720,123
2022-05-14,SL1,Outbound,55593234,12006,twtnn,6,Midpoint,Headway,1900-01-01T18:24:00Z,1900-01-01T18:27:38Z,720,136
2022-05-14,SL1,Outbound,55593146,12005,twtns,5,Midpoint,Headway,1900-01-01T18:32:00Z,1900-01-01T18:42:21Z,660,1037
2022-05-14,SL1,Outbound,55593173,17091,terma,7,Endpoint,Headway,1900-01-01T18:47:00Z,1900-01-01T18:50:49Z,660,284
2022-05-14,SL1,Outbound,55593175,12005,twtns,5,Midpoint,Headway,1900-01-01T19:27:00Z,1900-01-01T19:31:03Z,660,63
2022-05-14,SL1,Outbound,55593177,12006,twtnn,6,Midpoint,Headway,1900-01-01T20:14:00Z,1900-01-01T20:14:15Z,660,487
2022-05-14,SL1,Outbound,55593209,12005,twtns,5,Midpoint,Headway,1900-01-01T20:22:00Z,1900-01-01T20:39:41Z,660,1677
2022-05-14,SL1,Outbound,55593240,74613,wtcst,3,Midpoint,Headway,1900-01-01T20:28:00Z,1900-01-01T20:55:02Z,660,1331
2022-05-14,SL1,Outbound,55593240,17091,terma,7,Endpoint,Headway,1900-01-01T20:37:00Z,1900-01-01T21:04:25Z,660,21
2022-05-14,SL1,Outbound,55593154,74613,wtcst,3,Midpoint,Headway,1900-01-01T21:23:00Z,1900-01-01T21:43:24Z,720,31
2022-05-14,SL1,Outbound,55593154,17091,terma,7,Endpoint,Headway,1900-01-01T21:32:00Z,1900-01-01T21:52:38Z,720,4
2022-05-14,SL1,Outbound,55593244,12006,twtnn,6,Midpoint,Headway,1900-01-01T22:04:00Z,1900-01-01T22:14:59Z,660,1395
2022-05-14,SL1,Outbound,55593156,12005,twtns,5,Midpoint,Headway,1900-01-01T22:12:00Z,1900-01-01T22:22:21Z,660,799
2022-05-14,SL1,Outbound,55593183,74613,wtcst,3,Midpoint,Headway,1900-01-01T22:18:00Z,1900-01-01T22:29:26Z,660,804
2022-05-14,SL1,Outbound,55593183,17091,terma,7,Endpoint,Headway,1900-01-01T22:27:00Z,1900-01-01T22:37:13Z,660,521
2022-05-14,SL1,Outbound,55593160,74611,soust,1,Startpoint,Headway,1900-01-01T23:31:00Z,1900-01-01T23:32:38Z,660,356
2022-05-14,SL1,Outbound,55593187,74612,crtst,2,Midpoint,Headway,1900-01-01T23:44:00Z,1900-01-01T23:38:39Z,660,245
2022-05-14,SL1,Outbound,55593219,12005,twtns,5,Midpoint,Headway,1900-01-02T00:02:00Z,1900-01-01T23:49:13Z,660,239
2022-05-14,SL1,Outbound,55593250,74613,wtcst,3,Midpoint,Headway,1900-01-02T00:08:00Z,1900-01-01T23:57:54Z,660,943
2022-05-14,SL1,Outbound,55593189,74611,soust,1,Startpoint,Headway,1900-01-02T00:26:00Z,1900-01-02T00:20:48Z,660,230
2022-05-14,SL1,Outbound,55593189,74624,conrd,4,Midpoint,Headway,1900-01-02T00:33:00Z,1900-01-02T00:30:28Z,660,376
2022-05-14,SL1,Outbound,55593221,12006,twtnn,6,Midpoint,Headway,1900-01-02T00:49:00Z,1900-01-02T00:49:25Z,660,746
2022-05-14,SL1,Outbound,55593252,12005,twtns,5,Midpoint,Headway,1900-01-02T00:57:00Z,1900-01-02T01:06:43Z,660,1205
2022-05-14,SL1,Outbound,55593164,74613,wtcst,3,Midpoint,Headway,1900-01-02T01:03:00Z,1900-01-02T01:37:04Z,660,3171
2022-05-14,SL2,Inbound,55593256,74614,conrd,2,Midpoint,Headway,1900-01-01T06:24:00Z,1900-01-01T06:25:46Z,900,934
2022-05-14,SL2,Inbound,55593332,74614,conrd,2,Midpoint,Headway,1900-01-01T06:39:00Z,1900-01-01T06:42:49Z,900,1023
2022-05-14,SL2,Inbound,55593258,74614,conrd,2,Midpoint,Headway,1900-01-01T06:54:00Z,1900-01-01T06:58:54Z,900,965
2022-05-14,SL2,Inbound,55593334,74614,conrd,2,Midpoint,Headway,1900-01-01T07:09:00Z,1900-01-01T07:10:17Z,900,683
2022-05-14,SL2,Inbound,55593260,74614,conrd,2,Midpoint,Headway,1900-01-01T07:24:00Z,1900-01-01T07:26:13Z,900,956
2022-05-14,SL2,Inbound,55593336,74614,conrd,2,Midpoint,Headway,1900-01-01T07:39:00Z,1900-01-01T07:42:11Z,900,958
2022-05-14,SL2,Inbound,55593262,74614,conrd,2,Midpoint,Headway,1900-01-01T07:54:00Z,1900-01-01T07:54:47Z,900,756
2022-05-14,SL2,Inbound,55593338,74614,conrd,2,Midpoint,Headway,1900-01-01T08:09:00Z,1900-01-01T08:11:11Z,900,984
2022-05-14,SL2,Inbound,55593264,74614,conrd,2,Midpoint,Headway,1900-01-01T08:24:00Z,1900-01-01T08:22:59Z,900,708
2022-05-14,SL2,Inbound,55593340,74614,conrd,2,Midpoint,Headway,1900-01-01T08:39:00Z,1900-01-01T08:39:54Z,900,1015
2022-05-14,SL2,Inbound,55593266,74614,conrd,2,Midpoint,Headway,1900-01-01T08:54:00Z,1900-01-01T08:55:47Z,900,953
2022-05-14,SL2,Inbound,55593342,74614,conrd,2,Midpoint,Headway,1900-01-01T09:09:00Z,1900-01-01T09:12:23Z,900,996
2022-05-14,SL2,Inbound,55593268,74614,conrd,2,Midpoint,Headway,1900-01-01T09:24:00Z,1900-01-01T09:24:51Z,900,748
2022-05-14,SL2,Inbound,55593344,74614,conrd,2,Midpoint,Headway,1900-01-01T09:39:00Z,1900-01-01T09:41:14Z,900,983
2022-05-14,SL2,Inbound,55593270,74614,conrd,2,Midpoint,Headway,1900-01-01T09:54:00Z,1900-01-01T09:56:28Z,900,914
2022-05-14,SL2,Inbound,55593346,74614,conrd,2,Midpoint,Headway,1900-01-01T10:09:00Z,1900-01-01T10:11:52Z,900,924
2022-05-14,SL2,Inbound,55593272,74614,conrd,2,Midpoint,Headway,1900-01-01T10:24:00Z,1900-01-01T10:25:30Z,900,818
2022-05-14,SL2,Inbound,55593348,74614,conrd,2,Midpoint,Headway,1900-01-01T10:39:00Z,1900-01-01T10:41:49Z,900,979
2022-05-14,SL2,Inbound,55593274,74614,conrd,2,Midpoint,Headway,1900-01-01T10:54:00Z,1900-01-01T10:58:23Z,900,994
2022-05-14,SL2,Inbound,55593350,74614,conrd,2,Midpoint,Headway,1900-01-01T11:09:00Z,1900-01-01T11:11:40Z,900,797
2022-05-14,SL2,Inbound,55593276,74614,conrd,2,Midpoint,Headway,1900-01-01T11:24:00Z,1900-01-01T11:26:15Z,900,875
2022-05-14,SL2,Inbound,55593352,74614,conrd,2,Midpoint,Headway,1900-01-01T11:39:00Z,1900-01-01T11:42:28Z,900,973
2022-05-14,SL2,Inbound,55593278,74614,conrd,2,Midpoint,Headway,1900-01-01T11:54:00Z,1900-01-01T11:55:21Z,900,773
2022-05-14,SL2,Inbound,55593354,74614,conrd,2,Midpoint,Headway,1900-01-01T12:11:00Z,1900-01-01T12:12:05Z,1020,1004
2022-05-14,SL2,Inbound,55593280,74614,conrd,2,Midpoint,Headway,1900-01-01T12:26:00Z,1900-01-01T12:25:46Z,900,821
2022-05-14,SL2,Inbound,55593356,74614,conrd,2,Midpoint,Headway,1900-01-01T12:41:00Z,1900-01-01T12:42:08Z,900,982
2022-05-14,SL2,Inbound,55593282,74614,conrd,2,Midpoint,Headway,1900-01-01T12:56:00Z,1900-01-01T12:55:14Z,900,786
2022-05-14,SL2,Inbound,55593358,74614,conrd,2,Midpoint,Headway,1900-01-01T13:11:00Z,1900-01-01T13:14:03Z,900,1129
2022-05-14,SL2,Inbound,55593284,74614,conrd,2,Midpoint,Headway,1900-01-01T13:26:00Z,1900-01-01T13:29:40Z,900,937
2022-05-14,SL2,Inbound,55593360,74614,conrd,2,Midpoint,Headway,1900-01-01T13:41:00Z,1900-01-01T13:41:33Z,900,713
2022-05-14,SL2,Inbound,55593286,74614,conrd,2,Midpoint,Headway,1900-01-01T13:56:00Z,1900-01-01T13:57:44Z,900,971
2022-05-14,SL2,Inbound,55593362,74614,conrd,2,Midpoint,Headway,1900-01-01T14:11:00Z,1900-01-01T14:11:14Z,900,810
2022-05-14,SL2,Inbound,55593288,74614,conrd,2,Midpoint,Headway,1900-01-01T14:26:00Z,1900-01-01T14:28:05Z,900,1011
2022-05-14,SL2,Inbound,55593364,74614,conrd,2,Midpoint,Headway,1900-01-01T14:43:00Z,1900-01-01T14:44:21Z,1020,976
2022-05-14,SL2,Inbound,55593290,74614,conrd,2,Midpoint,Headway,1900-01-01T14:58:00Z,1900-01-01T14:59:58Z,900,937
2022-05-14,SL2,Inbound,55593366,74614,conrd,2,Midpoint,Headway,1900-01-01T15:13:00Z,1900-01-01T15:15:24Z,900,926
2022-05-14,SL2,Inbound,55593292,74614,conrd,2,Midpoint,Headway,1900-01-01T15:27:00Z,1900-01-01T15:35:10Z,840,1186
2022-05-14,SL2,Inbound,55593372,74614,conrd,2,Midpoint,Headway,1900-01-01T16:43:00Z,1900-01-01T16:43:53Z,960,888
2022-05-14,SL2,Inbound,55593298,74614,conrd,2,Midpoint,Headway,1900-01-01T16:57:00Z,1900-01-01T17:07:54Z,840,1441
2022-05-14,SL2,Inbound,55593374,74614,conrd,2,Midpoint,Headway,1900-01-01T17:13:00Z,1900-01-01T17:12:56Z,960,302
2022-05-14,SL2,Inbound,55593300,74614,conrd,2,Midpoint,Headway,1900-01-01T17:28:00Z,1900-01-01T17:30:03Z,900,1027
2022-05-14,SL2,Inbound,55593376,74614,conrd,2,Midpoint,Headway,1900-01-01T17:43:00Z,1900-01-01T17:52:42Z,900,1359
2022-05-14,SL2,Inbound,55593302,74614,conrd,2,Midpoint,Headway,1900-01-01T17:58:00Z,1900-01-01T18:00:46Z,900,484
2022-05-14,SL2,Inbound,55593378,74614,conrd,2,Midpoint,Headway,1900-01-01T18:13:00Z,1900-01-01T18:18:58Z,900,1092
2022-05-14,SL2,Inbound,55593304,74614,conrd,2,Midpoint,Headway,1900-01-01T18:28:00Z,1900-01-01T18:30:35Z,900,697
2022-05-14,SL2,Inbound,55593380,74614,conrd,2,Midpoint,Headway,1900-01-01T18:43:00Z,1900-01-01T18:44:56Z,900,861
2022-05-14,SL2,Inbound,55593306,74614,conrd,2,Midpoint,Headway,1900-01-01T18:58:00Z,1900-01-01T19:00:34Z,900,938
2022-05-14,SL2,Inbound,55593382,74614,conrd,2,Midpoint,Headway,1900-01-01T19:13:00Z,1900-01-01T19:16:41Z,900,967
2022-05-14,SL2,Inbound,55593308,74614,conrd,2,Midpoint,Headway,1900-01-01T19:28:00Z,1900-01-01T19:29:22Z,900,761
2022-05-14,SL2,Inbound,55593384,74614,conrd,2,Midpoint,Headway,1900-01-01T19:43:00Z,1900-01-01T19:47:40Z,900,1098
2022-05-14,SL2,Inbound,55593310,74614,conrd,2,Midpoint,Headway,1900-01-01T19:58:00Z,1900-01-01T20:00:02Z,900,742
2022-05-14,SL2,Inbound,55593386,74614,conrd,2,Midpoint,Headway,1900-01-01T20:12:00Z,1900-01-01T20:11:41Z,840,699
2022-05-14,SL2,Inbound,55593314,74614,conrd,2,Midpoint,Headway,1900-01-01T20:55:00Z,1900-01-01T20:56:23Z,840,883
2022-05-14,SL2,Inbound,55593390,74614,conrd,2,Midpoint,Headway,1900-01-01T21:10:00Z,1900-01-01T21:11:53Z,900,930
2022-05-14,SL2,Inbound,55593316,74614,conrd,2,Midpoint,Headway,1900-01-01T21:25:00Z,1900-01-01T21:28:37Z,900,1004
2022-05-14,SL2,Inbound,55593392,74614,conrd,2,Midpoint,Headway,1900-01-01T21:40:00Z,1900-01-01T21:44:05Z,900,928
2022-05-14,SL2,Inbound,55593318,74614,conrd,2,Midpoint,Headway,1900-01-01T21:55:00Z,1900-01-01T21:55:30Z,900,685
2022-05-14,SL2,Inbound,55593394,74614,conrd,2,Midpoint,Headway,1900-01-01T22:10:00Z,1900-01-01T22:13:01Z,900,1051
2022-05-14,SL2,Inbound,55593320,74614,conrd,2,Midpoint,Headway,1900-01-01T22:25:00Z,1900-01-01T22:25:01Z,900,720
2022-05-14,SL2,Inbound,55593396,74614,conrd,2,Midpoint,Headway,1900-01-01T22:40:00Z,1900-01-01T22:40:15Z,900,914
2022-05-14,SL2,Inbound,55593404,74614,conrd,2,Midpoint,Headway,1900-01-02T00:38:00Z,1900-01-02T00:44:02Z,1680,1936
2022-05-14,SL2,Outbound,55593331,74612,crtst,2,Midpoint,Headway,1900-01-01T06:19:00Z,1900-01-01T06:21:09Z,900,1053
2022-05-14,SL2,Outbound,55593257,74612,crtst,2,Midpoint,Headway,1900-01-01T06:34:00Z,1900-01-01T06:35:50Z,900,881
2022-05-14,SL2,Outbound,55593333,74612,crtst,2,Midpoint,Headway,1900-01-01T06:49:00Z,1900-01-01T06:53:00Z,900,1030
2022-05-14,SL2,Outbound,55593259,74612,crtst,2,Midpoint,Headway,1900-01-01T07:04:00Z,1900-01-01T07:08:25Z,900,925
2022-05-14,SL2,Outbound,55593335,74612,crtst,2,Midpoint,Headway,1900-01-01T07:19:00Z,1900-01-01T07:22:29Z,900,844
2022-05-14,SL2,Outbound,55593261,74612,crtst,2,Midpoint,Headway,1900-01-01T07:34:00Z,1900-01-01T07:37:04Z,900,875
2022-05-14,SL2,Outbound,55593337,74612,crtst,2,Midpoint,Headway,1900-01-01T07:49:00Z,1900-01-01T07:55:00Z,900,1076
2022-05-14,SL2,Outbound,55593263,74612,crtst,2,Midpoint,Headway,1900-01-01T08:04:00Z,1900-01-01T08:06:50Z,900,710
2022-05-14,SL2,Outbound,55593339,74612,crtst,2,Midpoint,Headway,1900-01-01T08:19:00Z,1900-01-01T08:22:41Z,900,951
2022-05-14,SL2,Outbound,55593265,74612,crtst,2,Midpoint,Headway,1900-01-01T08:34:00Z,1900-01-01T08:35:20Z,900,759
2022-05-14,SL2,Outbound,55593341,74612,crtst,2,Midpoint,Headway,1900-01-01T08:49:00Z,1900-01-01T08:49:49Z,900,869
2022-05-14,SL2,Outbound,55593267,74612,crtst,2,Midpoint,Headway,1900-01-01T09:04:00Z,1900-01-01T09:05:43Z,900,954
2022-05-14,SL2,Outbound,55593343,74612,crtst,2,Midpoint,Headway,1900-01-01T09:19:00Z,1900-01-01T09:23:03Z,900,1040
2022-05-14,SL2,Outbound,55593269,74612,crtst,2,Midpoint,Headway,1900-01-01T09:34:00Z,1900-01-01T09:35:48Z,900,765
2022-05-14,SL2,Outbound,55593345,74612,crtst,2,Midpoint,Headway,1900-01-01T09:49:00Z,1900-01-01T09:54:24Z,900,1116
2022-05-14,SL2,Outbound,55593271,74612,crtst,2,Midpoint,Headway,1900-01-01T10:04:00Z,1900-01-01T10:08:23Z,900,839
2022-05-14,SL2,Outbound,55593347,74612,crtst,2,Midpoint,Headway,1900-01-01T10:19:00Z,1900-01-01T10:24:51Z,900,988
2022-05-14,SL2,Outbound,55593273,74612,crtst,2,Midpoint,Headway,1900-01-01T10:34:00Z,1900-01-01T10:38:29Z,900,818
2022-05-14,SL2,Outbound,55593349,74612,crtst,2,Midpoint,Headway,1900-01-01T10:49:00Z,1900-01-01T10:52:50Z,900,861
2022-05-14,SL2,Outbound,55593279,74612,crtst,2,Midpoint,Headway,1900-01-01T12:04:00Z,1900-01-01T12:10:55Z,900,988
2022-05-14,SL2,Outbound,55593355,74612,crtst,2,Midpoint,Headway,1900-01-01T12:22:00Z,1900-01-01T12:26:54Z,1080,959
2022-05-14,SL2,Outbound,55593281,74612,crtst,2,Midpoint,Headway,1900-01-01T12:37:00Z,1900-01-01T12:39:58Z,900,784
2022-05-14,SL2,Outbound,55593357,74612,crtst,2,Midpoint,Headway,1900-01-01T12:52:00Z,1900-01-01T13:00:37Z,900,1239
2022-05-14,SL2,Outbound,55593283,74612,crtst,2,Midpoint,Headway,1900-01-01T13:07:00Z,1900-01-01T13:07:08Z,900,391
2022-05-14,SL2,Outbound,55593359,74612,crtst,2,Midpoint,Headway,1900-01-01T13:22:00Z,1900-01-01T13:27:34Z,900,1226
2022-05-14,SL2,Outbound,55593285,74612,crtst,2,Midpoint,Headway,1900-01-01T13:37:00Z,1900-01-01T13:40:44Z,900,790
2022-05-14,SL2,Outbound,55593361,74612,crtst,2,Midpoint,Headway,1900-01-01T13:52:00Z,1900-01-01T13:54:04Z,900,800
2022-05-14,SL2,Outbound,55593287,74612,crtst,2,Midpoint,Headway,1900-01-01T14:07:00Z,1900-01-01T14:09:52Z,900,948
2022-05-14,SL2,Outbound,55593363,74612,crtst,2,Midpoint,Headway,1900-01-01T14:22:00Z,1900-01-01T14:25:18Z,900,926
2022-05-14,SL2,Outbound,55593289,74612,crtst,2,Midpoint,Headway,1900-01-01T14:37:00Z,1900-01-01T14:41:43Z,900,985
2022-05-14,SL2,Outbound,55593365,74612,crtst,2,Midpoint,Headway,1900-01-01T14:54:00Z,1900-01-01T14:56:22Z,1020,879
2022-05-14,SL2,Outbound,55593293,74612,crtst,2,Midpoint,Headway,1900-01-01T15:38:00Z,1900-01-01T15:38:10Z,840,790
2022-05-14,SL2,Outbound,55593371,74612,crtst,2,Midpoint,Headway,1900-01-01T16:24:00Z,1900-01-01T16:28:48Z,900,1053
2022-05-14,SL2,Outbound,55593297,74612,crtst,2,Midpoint,Headway,1900-01-01T16:38:00Z,1900-01-01T17:01:54Z,840,93
2022-05-14,SL2,Outbound,55593373,74612,crtst,2,Midpoint,Headway,1900-01-01T16:54:00Z,1900-01-01T17:00:21Z,960,1893
2022-05-14,SL2,Outbound,55593299,74612,crtst,2,Midpoint,Headway,1900-01-01T17:08:00Z,1900-01-01T17:16:42Z,840,888
2022-05-14,SL2,Outbound,55593375,74612,crtst,2,Midpoint,Headway,1900-01-01T17:24:00Z,1900-01-01T17:25:40Z,960,538
2022-05-14,SL2,Outbound,55593301,74612,crtst,2,Midpoint,Headway,1900-01-01T17:39:00Z,1900-01-01T17:44:46Z,900,1146
2022-05-14,SL2,Outbound,55593377,74612,crtst,2,Midpoint,Headway,1900-01-01T17:54:00Z,1900-01-01T18:07:48Z,900,1382
2022-05-14,SL2,Outbound,55593303,74612,crtst,2,Midpoint,Headway,1900-01-01T18:09:00Z,1900-01-01T18:17:10Z,900,562
2022-05-14,SL2,Outbound,55593379,74612,crtst,2,Midpoint,Headway,1900-01-01T18:24:00Z,1900-01-01T18:31:09Z,900,839
2022-05-14,SL2,Outbound,55593305,74612,crtst,2,Midpoint,Headway,1900-01-01T18:39:00Z,1900-01-01T18:42:21Z,900,672
2022-05-14,SL2,Outbound,55593381,74612,crtst,2,Midpoint,Headway,1900-01-01T18:54:00Z,1900-01-01T18:57:58Z,900,937
2022-05-14,SL2,Outbound,55593307,74612,crtst,2,Midpoint,Headway,1900-01-01T19:09:00Z,1900-01-01T19:10:02Z,900,724
2022-05-14,SL2,Outbound,55593383,74612,crtst,2,Midpoint,Headway,1900-01-01T19:24:00Z,1900-01-01T19:28:33Z,900,1111
2022-05-14,SL2,Outbound,55593309,74612,crtst,2,Midpoint,Headway,1900-01-01T19:39:00Z,1900-01-01T19:41:20Z,900,767
2022-05-14,SL2,Outbound,55593385,74612,crtst,2,Midpoint,Headway,1900-01-01T19:54:00Z,1900-01-01T19:57:43Z,900,983
2022-05-14,SL2,Outbound,55593311,74612,crtst,2,Midpoint,Headway,1900-01-01T20:09:00Z,1900-01-01T20:10:28Z,900,765
2022-05-14,SL2,Outbound,55593317,74612,crtst,2,Midpoint,Headway,1900-01-01T21:35:00Z,1900-01-01T21:43:51Z,840,1123
2022-05-14,SL2,Outbound,55593393,74612,crtst,2,Midpoint,Headway,1900-01-01T21:49:00Z,1900-01-01T21:57:17Z,840,806
2022-05-14,SL2,Outbound,55593321,74612,crtst,2,Midpoint,Headway,1900-01-01T22:34:00Z,1900-01-01T22:35:57Z,900,659
2022-05-14,SL2,Outbound,55593397,74612,crtst,2,Midpoint,Headway,1900-01-01T22:49:00Z,1900-01-01T22:55:47Z,900,1190
2022-05-14,SL2,Outbound,55593403,74612,crtst,2,Midpoint,Headway,1900-01-02T00:19:00Z,1900-01-02T00:30:47Z,1800,2152
2022-05-14,SL2,Outbound,55593405,74612,crtst,2,Midpoint,Headway,1900-01-02T00:47:00Z,1900-01-02T00:57:31Z,1680,1604
2022-05-14,SL4,Inbound,55593956,5095,Webrk,3,Midpoint,Headway,1900-01-01T05:48:00Z,1900-01-01T05:47:44Z,1080,1108
2022-05-14,SL4,Inbound,55593914,5095,Webrk,3,Midpoint,Headway,1900-01-01T06:06:00Z,1900-01-01T06:04:16Z,1080,992
2022-05-14,SL4,Inbound,55593958,5095,Webrk,3,Midpoint,Headway,1900-01-01T06:23:00Z,1900-01-01T06:25:32Z,1020,1276
2022-05-14,SL4,Inbound,55593999,5095,Webrk,3,Midpoint,Headway,1900-01-01T06:37:00Z,1900-01-01T06:35:45Z,840,613
2022-05-14,SL4,Inbound,55593916,5095,Webrk,3,Midpoint,Headway,1900-01-01T06:50:00Z,1900-01-01T06:49:07Z,780,802
2022-05-14,SL4,Inbound,55593960,5095,Webrk,3,Midpoint,Headway,1900-01-01T07:03:00Z,1900-01-01T07:01:07Z,780,720
2022-05-14,SL4,Inbound,55594001,5095,Webrk,3,Midpoint,Headway,1900-01-01T07:16:00Z,1900-01-01T07:13:24Z,780,737
2022-05-14,SL4,Inbound,55593918,5095,Webrk,3,Midpoint,Headway,1900-01-01T07:29:00Z,1900-01-01T07:26:44Z,780,800
2022-05-14,SL4,Inbound,55593962,5095,Webrk,3,Midpoint,Headway,1900-01-01T07:43:00Z,1900-01-01T07:39:40Z,840,776
2022-05-14,SL4,Inbound,55594003,5095,Webrk,3,Midpoint,Headway,1900-01-01T07:57:00Z,1900-01-01T07:54:09Z,840,869
2022-05-14,SL4,Inbound,55593920,5095,Webrk,3,Midpoint,Headway,1900-01-01T08:13:00Z,1900-01-01T08:10:00Z,960,951
2022-05-14,SL4,Inbound,55593964,5095,Webrk,3,Midpoint,Headway,1900-01-01T08:27:00Z,1900-01-01T08:22:16Z,840,736
2022-05-14,SL4,Inbound,55594005,5095,Webrk,3,Midpoint,Headway,1900-01-01T08:42:00Z,1900-01-01T08:37:12Z,900,896
2022-05-14,SL4,Inbound,55593922,5095,Webrk,3,Midpoint,Headway,1900-01-01T08:57:00Z,1900-01-01T08:53:36Z,900,984
2022-05-14,SL4,Inbound,55593966,5095,Webrk,3,Midpoint,Headway,1900-01-01T09:12:00Z,1900-01-01T09:08:35Z,900,899
2022-05-14,SL4,Inbound,55594007,5095,Webrk,3,Midpoint,Headway,1900-01-01T09:27:00Z,1900-01-01T09:26:22Z,900,1067
2022-05-14,SL4,Inbound,55593924,5095,Webrk,3,Midpoint,Headway,1900-01-01T09:42:00Z,1900-01-01T09:38:43Z,900,741
2022-05-14,SL4,Inbound,55593968,5095,Webrk,3,Midpoint,Headway,1900-01-01T09:57:00Z,1900-01-01T09:55:39Z,900,1016
2022-05-14,SL4,Inbound,55594009,5095,Webrk,3,Midpoint,Headway,1900-01-01T10:12:00Z,1900-01-01T10:11:19Z,900,940
2022-05-14,SL4,Inbound,55593926,5095,Webrk,3,Midpoint,Headway,1900-01-01T10:27:00Z,1900-01-01T10:28:12Z,900,1013
2022-05-14,SL4,Inbound,55593970,5095,Webrk,3,Midpoint,Headway,1900-01-01T10:42:00Z,1900-01-01T10:38:47Z,900,635
2022-05-14,SL4,Inbound,55593928,5095,Webrk,3,Midpoint,Headway,1900-01-01T11:14:00Z,1900-01-01T11:10:08Z,1920,1881
2022-05-14,SL4,Inbound,55593972,5095,Webrk,3,Midpoint,Headway,1900-01-01T11:30:00Z,1900-01-01T11:31:04Z,960,1256
2022-05-14,SL4,Inbound,55593930,5095,Webrk,3,Midpoint,Headway,1900-01-01T12:02:00Z,1900-01-01T12:04:13Z,1920,1989
2022-05-14,SL4,Inbound,55593974,5095,Webrk,3,Midpoint,Headway,1900-01-01T12:18:00Z,1900-01-01T12:14:21Z,960,608
